number_of_sentences,number_of_words,average_sentence_lenght,average_word_lenght,nltk_sentiment,subjectivity,number_of_future_verbs,number_of_premise_conclusion_markers,dictionary_percentage,number_of_discourse_markers
48.0,998.0,20.791666666666668,4.528056112224449,-0.05182631578947368,0.46516043155387427,6.0,3.0,0.7775551102204409,37
19.0,360.0,18.94736842105263,4.608333333333333,0.08574210526315791,0.40676767676767667,1.0,2.0,0.8027777777777778,12
79.0,1369.0,17.329113924050635,4.102264426588751,0.08083076923076925,0.3799894291754757,4.0,2.0,0.8787436084733382,71
19.0,348.0,18.31578947368421,4.689655172413793,0.20146111111111112,0.32016129032258067,3.0,3.0,0.8419540229885057,19
3.0,11.0,3.6666666666666665,4.2727272727272725,0.0,0.5,0.0,1.0,0.0,1
9.0,173.0,19.22222222222222,4.658959537572255,-0.12077142857142856,0.36902356902356903,0.0,2.0,0.7456647398843931,10
15.0,344.0,22.933333333333334,4.7354651162790695,0.1304642857142857,0.5907314524555904,1.0,3.0,0.9040697674418605,12
15.0,89.0,5.933333333333334,4.887640449438202,0.08749999999999998,0.4555555555555555,0.0,1.0,0.6179775280898876,2
11.0,236.0,21.454545454545453,5.22457627118644,0.026788888888888886,0.352538543328017,0.0,2.0,0.7330508474576272,8
14.0,203.0,14.5,4.650246305418719,0.16633,0.4434210526315791,0.0,2.0,0.6995073891625616,5
57.0,789.0,13.842105263157896,4.239543726235741,0.10891818181818182,0.5151989795918365,4.0,2.0,0.8200253485424588,39
83.0,705.0,8.493975903614459,4.658156028368794,0.017126829268292683,0.44538690476190473,2.0,2.0,0.7475177304964539,30
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
17.0,265.0,15.588235294117647,4.539622641509434,0.09389285714285714,0.4022727272727273,0.0,2.0,0.7132075471698113,10
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
10.0,217.0,21.7,4.986175115207374,0.43720000000000003,0.298611111111111,2.0,2.0,0.5990783410138248,3
41.0,636.0,15.512195121951219,4.306603773584905,0.11380263157894736,0.40247584541062803,7.0,3.0,0.8726415094339622,33
12.0,91.0,7.583333333333333,5.175824175824176,0.09796666666666669,0.3729166666666666,0.0,2.0,0.5494505494505495,2
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
13.0,272.0,20.923076923076923,4.9338235294117645,-0.04813333333333333,0.22314814814814815,2.0,2.0,0.8639705882352942,9
21.0,497.0,23.666666666666668,4.663983903420523,0.1702578947368421,0.30185491276400367,0.0,2.0,0.8088531187122736,13
115.0,1385.0,12.043478260869565,4.95956678700361,0.19832682926829268,0.49392659312014103,0.0,3.0,0.6657039711191336,50
61.0,493.0,8.081967213114755,4.308316430020284,0.27161153846153846,0.3495838038772821,0.0,3.0,0.8235294117647058,16
21.0,425.0,20.238095238095237,4.936470588235294,-0.1024111111111111,0.42323908730158727,0.0,2.0,0.8635294117647059,28
72.0,1213.0,16.84722222222222,4.6751854905193735,-0.1361720588235294,0.4504524039901398,6.0,3.0,0.9027205276174773,70
46.0,782.0,17.0,4.616368286445013,-0.057532558139534895,0.43315794220399495,1.0,3.0,0.8593350383631714,42
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
19.0,381.0,20.05263157894737,4.703412073490814,-0.044376470588235295,0.3396949404761904,0.0,2.0,0.884514435695538,18
33.0,544.0,16.484848484848484,4.8161764705882355,-0.3965222222222222,0.3816915954415954,3.0,2.0,0.8419117647058824,27
37.0,481.0,13.0,4.8128898128898125,-0.11250000000000002,0.4639840582697725,0.0,2.0,0.8253638253638254,16
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
17.0,311.0,18.294117647058822,4.276527331189711,-0.012258823529411756,0.43612808759867583,0.0,2.0,0.7781350482315113,19
15.0,265.0,17.666666666666668,4.339622641509434,-0.042969230769230767,0.42630385487528355,1.0,2.0,0.7849056603773585,10
10.0,115.0,11.5,4.765217391304348,0.2959333333333334,0.3183673469387755,0.0,2.0,0.5826086956521739,5
31.0,908.0,29.29032258064516,4.892070484581498,0.05106206896551723,0.40788239538239535,3.0,4.0,0.8348017621145375,34
15.0,378.0,25.2,4.955026455026455,-0.10562,0.2953714935857793,1.0,2.0,0.8915343915343915,16
46.0,930.0,20.217391304347824,5.009677419354839,0.18297560975609756,0.4240306794654621,2.0,4.0,0.8387096774193549,37
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
18.0,248.0,13.777777777777779,4.995967741935484,-0.03071666666666666,0.32083333333333336,1.0,2.0,0.8387096774193549,6
89.0,1147.0,12.887640449438202,4.22667829119442,0.013200000000000005,0.5009951939704006,8.0,3.0,0.8273757628596339,59
24.0,505.0,21.041666666666668,4.663366336633663,0.09683809523809524,0.4378472222222222,0.0,3.0,0.8455445544554455,17
32.0,763.0,23.84375,5.1520314547837485,0.2960964285714286,0.4812950937950939,3.0,4.0,0.8650065530799476,44
2.0,17.0,8.5,4.235294117647059,0.0,0.0,0.0,1.0,0.7058823529411765,1
23.0,469.0,20.391304347826086,4.8081023454157785,-0.22361,0.3424455009276438,3.0,3.0,0.7803837953091685,20
14.0,214.0,15.285714285714286,4.514018691588785,0.283376923076923,0.5590277777777778,4.0,2.0,0.7663551401869159,6
44.0,930.0,21.136363636363637,4.837634408602151,0.2120214285714286,0.47204772201482714,1.0,2.0,0.8591397849462366,46
44.0,784.0,17.818181818181817,4.764030612244898,0.03536153846153848,0.3493551587301588,4.0,3.0,0.8443877551020408,43
15.0,343.0,22.866666666666667,4.900874635568513,0.09340000000000001,0.24754901960784312,0.0,3.0,0.8454810495626822,15
14.0,282.0,20.142857142857142,4.638297872340425,0.25916923076923076,0.3184371184371184,1.0,2.0,0.8794326241134752,9
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
40.0,788.0,19.7,5.119289340101523,-0.11342564102564105,0.3375743364379728,0.0,2.0,0.8388324873096447,40
34.0,651.0,19.147058823529413,4.428571428571429,-0.09471935483870966,0.45342342342342346,2.0,3.0,0.8141321044546851,30
28.0,301.0,10.75,4.262458471760797,-0.00015714285714286098,0.43915816326530616,0.0,2.0,0.7342192691029901,12
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
15.0,241.0,16.066666666666666,4.526970954356846,0.1661,0.4996031746031746,6.0,2.0,0.8091286307053942,10
3.0,80.0,26.666666666666668,5.05,0.2998,0.4016666666666666,0.0,1.0,0.8125,2
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
21.0,515.0,24.523809523809526,5.34757281553398,0.19585,0.23203703703703707,0.0,2.0,0.7825242718446602,29
41.0,961.0,23.4390243902439,4.853277835587929,0.09434749999999999,0.36013372359963264,1.0,2.0,0.894901144640999,45
31.0,605.0,19.516129032258064,4.859504132231405,-0.11140357142857145,0.3771885521885522,2.0,2.0,0.8446280991735537,23
29.0,395.0,13.620689655172415,4.1265822784810124,-0.02850952380952381,0.4239700658818308,1.0,4.0,0.759493670886076,11
17.0,444.0,26.11764705882353,4.837837837837838,0.02968749999999999,0.32592851592851596,0.0,3.0,0.8603603603603603,20
11.0,101.0,9.181818181818182,4.841584158415841,0.22039999999999996,0.39897959183673465,0.0,2.0,0.7128712871287128,2
51.0,953.0,18.686274509803923,4.965372507869884,-0.11476739130434783,0.4056208477990655,5.0,3.0,0.9223504721930745,41
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
11.0,81.0,7.363636363636363,4.172839506172839,0.17925555555555558,0.4359848484848485,0.0,1.0,0.6666666666666666,4
15.0,236.0,15.733333333333333,4.63135593220339,-0.16141111111111112,0.42178573060925995,0.0,2.0,0.8432203389830508,8
29.0,656.0,22.620689655172413,4.853658536585366,0.161888,0.4394869750132908,8.0,4.0,0.850609756097561,28
5.0,62.0,12.4,4.790322580645161,0.4971,0.3333333333333333,0.0,1.0,0.7741935483870968,2
29.0,780.0,26.896551724137932,4.720512820512821,0.10182000000000001,0.31186507936507935,4.0,3.0,0.8782051282051282,37
24.0,456.0,19.0,4.9714912280701755,0.07452380952380953,0.3192754329004329,1.0,2.0,0.8092105263157895,24
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
12.0,291.0,24.25,5.302405498281787,-0.05489166666666665,0.21916099773242634,1.0,2.0,0.852233676975945,13
45.0,1087.0,24.155555555555555,5.164673413063477,0.06008372093023255,0.36859763043973576,1.0,3.0,0.8150873965041399,46
17.0,247.0,14.529411764705882,4.716599190283401,-0.5479454545454545,0.2938131313131313,0.0,3.0,0.7651821862348178,11
55.0,1021.0,18.563636363636363,4.487757100881489,0.10708431372549021,0.3813429061780709,3.0,3.0,0.8638589618021547,50
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
26.0,561.0,21.576923076923077,4.953654188948307,0.18610000000000002,0.44493681993682,2.0,2.0,0.8253119429590018,26
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
11.0,90.0,8.181818181818182,5.0,0.26886,0.29259259259259257,1.0,2.0,0.6,1
62.0,1417.0,22.85483870967742,4.7402964008468595,0.10746779661016949,0.4617806122448978,11.0,5.0,0.9075511644318984,72
50.0,1158.0,23.16,5.145941278065631,0.0031187500000000126,0.34468688420301324,5.0,2.0,0.8998272884283247,44
19.0,477.0,25.105263157894736,4.987421383647798,0.1256888888888889,0.3533799533799534,1.0,2.0,0.9014675052410901,16
109.0,1649.0,15.128440366972477,4.476652516676774,-0.13540860215053765,0.43044578437435566,8.0,7.0,0.8902365069739235,83
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
13.0,296.0,22.76923076923077,4.976351351351352,-0.2536333333333333,0.18472222222222226,0.0,2.0,0.8547297297297297,11
10.0,201.0,20.1,5.268656716417911,-0.10273333333333332,0.3189444444444444,0.0,3.0,0.8208955223880597,7
277.0,4851.0,17.512635379061372,4.465058750773037,0.11707900552486186,0.45300372142477446,40.0,6.0,0.8857967429396001,181
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
63.0,1011.0,16.047619047619047,3.868447082096934,0.17855384615384617,0.5258523270571464,5.0,4.0,0.8269040553907022,57
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
13.0,223.0,17.153846153846153,5.04932735426009,-0.061827272727272724,0.5203125000000001,0.0,3.0,0.7892376681614349,9
20.0,521.0,26.05,5.047984644913628,0.42330555555555555,0.32302052785923746,0.0,2.0,0.8291746641074856,21
2.0,17.0,8.5,4.235294117647059,0.0,0.0,0.0,1.0,0.7058823529411765,1
1.0,24.0,24.0,4.625,-0.296,0.0,0.0,0.0,1.0,1
15.0,373.0,24.866666666666667,5.144772117962466,0.05125333333333334,0.3343548387096774,3.0,2.0,0.8579088471849866,12
30.0,484.0,16.133333333333333,4.5041322314049586,-0.26385862068965515,0.5075239575239576,0.0,3.0,0.7231404958677686,16
2.0,17.0,8.5,4.235294117647059,0.0,0.0,0.0,1.0,0.7058823529411765,1
7.0,112.0,16.0,5.196428571428571,0.3441666666666667,0.4610606060606061,1.0,2.0,0.8303571428571429,9
38.0,806.0,21.210526315789473,5.198511166253102,-0.221256,0.4897352647352647,1.0,3.0,0.7915632754342432,29
25.0,482.0,19.28,4.773858921161826,0.15082173913043478,0.3371874723915541,0.0,2.0,0.8319502074688797,21
12.0,142.0,11.833333333333334,4.366197183098592,0.016044444444444448,0.5933333333333333,0.0,3.0,0.7605633802816901,8
27.0,388.0,14.37037037037037,4.293814432989691,0.13147999999999999,0.40020661157024795,0.0,4.0,0.7680412371134021,20
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
16.0,306.0,19.125,5.101307189542483,-0.08414285714285714,0.5030431107354183,0.0,3.0,0.8398692810457516,11
43.0,670.0,15.581395348837209,4.12089552238806,0.10743749999999999,0.4529048809483591,1.0,3.0,0.8388059701492537,32
17.0,327.0,19.235294117647058,4.743119266055046,0.29024375,0.51509009009009,1.0,3.0,0.746177370030581,15
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
46.0,810.0,17.608695652173914,4.892592592592592,0.12698000000000004,0.3895210678210677,6.0,3.0,0.8592592592592593,40
19.0,487.0,25.63157894736842,5.170431211498974,0.04151578947368422,0.3338985088985089,2.0,3.0,0.8254620123203286,20
3.0,91.0,30.333333333333332,4.769230769230769,0.22596666666666665,0.3104166666666666,0.0,1.0,0.8461538461538461,3
17.0,405.0,23.823529411764707,5.029629629629629,-0.4091117647058824,0.37058823529411766,1.0,3.0,0.8716049382716049,15
25.0,331.0,13.24,4.181268882175226,0.2668888888888889,0.6245,4.0,2.0,0.7764350453172205,13
33.0,784.0,23.757575757575758,5.066326530612245,-0.11568,0.428061224489796,0.0,3.0,0.8941326530612245,37
6.0,58.0,9.666666666666666,4.0344827586206895,-0.36755,0.38333333333333336,0.0,2.0,0.6551724137931034,2
96.0,2130.0,22.1875,5.303286384976526,-0.08773970588235293,0.4060001416443133,1.0,4.0,0.7755868544600939,77
10.0,114.0,11.4,4.684210526315789,-0.2374875,0.17777777777777778,0.0,2.0,0.5877192982456141,10
36.0,402.0,11.166666666666666,4.330845771144278,0.018100000000000005,0.578265182884748,7.0,3.0,0.7985074626865671,17
16.0,244.0,15.25,4.85655737704918,-0.3086,0.5061289587605377,0.0,3.0,0.7868852459016393,12
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
2.0,35.0,17.5,4.457142857142857,0.1591,0.05,0.0,1.0,0.8285714285714286,2
46.0,522.0,11.347826086956522,4.25095785440613,0.034620588235294104,0.541921768707483,1.0,3.0,0.7394636015325671,27
21.0,379.0,18.047619047619047,4.770448548812665,-0.01111666666666667,0.3554152637485971,6.0,3.0,0.7862796833773087,20
11.0,95.0,8.636363636363637,4.705263157894737,0.3375714285714286,0.5847222222222221,0.0,2.0,0.631578947368421,2
13.0,240.0,18.46153846153846,5.495833333333334,-0.06420999999999999,0.3861904761904762,0.0,3.0,0.8291666666666667,9
1.0,35.0,35.0,4.514285714285714,-0.6249,0.1,0.0,2.0,0.6857142857142857,1
36.0,522.0,14.5,4.787356321839081,0.17277586206896553,0.4332539682539683,0.0,2.0,0.789272030651341,30
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
25.0,349.0,13.96,4.275071633237823,-0.05041428571428573,0.4782575757575758,1.0,3.0,0.7965616045845272,10
4.0,55.0,13.75,4.4363636363636365,0.38585,0.0,0.0,2.0,0.6545454545454545,2
10.0,93.0,9.3,4.56989247311828,-0.04274285714285714,0.26875,0.0,2.0,0.6129032258064516,2
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
63.0,1119.0,17.761904761904763,4.767649687220733,-0.035649090909090915,0.43261217214158393,2.0,3.0,0.8561215370866846,43
13.0,246.0,18.923076923076923,4.264227642276423,0.21560833333333337,0.44305555555555554,0.0,3.0,0.8617886178861789,10
51.0,958.0,18.784313725490197,4.651356993736952,0.07233255813953489,0.47247527030135733,10.0,4.0,0.8653444676409185,50
25.0,448.0,17.92,4.645089285714286,0.1294857142857143,0.5202100368767035,0.0,2.0,0.8638392857142857,22
6.0,54.0,9.0,4.518518518518518,-0.038275,1.0,0.0,2.0,0.6296296296296297,1
21.0,418.0,19.904761904761905,4.909090909090909,-0.010315789473684209,0.5141880477246331,0.0,2.0,0.8732057416267942,21
54.0,589.0,10.907407407407407,4.280135823429542,0.01776904761904762,0.5732137982137983,0.0,2.0,0.7589134125636672,31
15.0,456.0,30.4,5.118421052631579,0.016130769230769233,0.3151041666666667,1.0,3.0,0.8399122807017544,17
49.0,1160.0,23.6734693877551,4.581896551724138,0.10830930232558138,0.38642503536067874,8.0,3.0,0.7594827586206897,44
6.0,53.0,8.833333333333334,4.679245283018868,-0.27225,0.075,0.0,2.0,0.6415094339622641,1
38.0,712.0,18.736842105263158,4.643258426966292,0.1327033333333333,0.3005743145743146,3.0,3.0,0.7584269662921348,31
17.0,248.0,14.588235294117647,4.616935483870968,0.008560000000000005,0.4127327935222672,0.0,2.0,0.8145161290322581,9
5.0,41.0,8.2,4.902439024390244,0.07543333333333334,0.21818181818181817,0.0,0.0,0.6585365853658537,1
46.0,654.0,14.217391304347826,4.577981651376147,0.19659318181818183,0.4472190309690309,3.0,2.0,0.8425076452599388,31
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
13.0,270.0,20.76923076923077,4.45925925925926,0.027016666666666665,0.39755661005661014,1.0,3.0,0.8185185185185185,11
71.0,1200.0,16.901408450704224,4.493333333333333,0.16586562500000002,0.3892686745878236,10.0,4.0,0.8366666666666667,53
27.0,521.0,19.296296296296298,4.817658349328215,-0.05098636363636364,0.4740019240019241,1.0,3.0,0.8157389635316699,19
13.0,245.0,18.846153846153847,4.742857142857143,0.25123636363636365,0.4456140350877193,1.0,2.0,0.8571428571428571,11
9.0,210.0,23.333333333333332,4.885714285714286,0.30205,0.4072463768115942,0.0,3.0,0.9047619047619048,12
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
33.0,630.0,19.09090909090909,4.561904761904762,0.04040769230769232,0.46322222222222215,0.0,2.0,0.8555555555555555,34
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
3.0,49.0,16.333333333333332,5.061224489795919,0.13396666666666665,0.4107142857142857,0.0,1.0,0.6530612244897959,2
9.0,163.0,18.11111111111111,4.717791411042945,-0.42397142857142855,0.16982323232323235,1.0,2.0,0.852760736196319,7
15.0,191.0,12.733333333333333,4.958115183246074,-0.11778461538461538,0.4526785714285714,0.0,3.0,0.6858638743455497,7
39.0,702.0,18.0,5.001424501424501,-0.031238095238095235,0.37241867201426027,1.0,2.0,0.8290598290598291,24
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
6.0,59.0,9.833333333333334,4.661016949152542,0.132475,1.0,0.0,2.0,0.5932203389830508,6
35.0,702.0,20.057142857142857,4.581196581196581,-0.07358125,0.4629083038173948,3.0,3.0,0.8532763532763533,36
59.0,729.0,12.35593220338983,4.888888888888889,-0.017528571428571428,0.4509024204307221,4.0,3.0,0.7928669410150891,31
21.0,198.0,9.428571428571429,4.616161616161616,0.19604615384615384,0.32242063492063494,0.0,2.0,0.6767676767676768,13
65.0,1467.0,22.56923076923077,4.5473755964553515,0.08888360655737705,0.43058076929044664,2.0,4.0,0.8759372869802318,66
53.0,1112.0,20.9811320754717,4.928956834532374,-0.09384509803921567,0.4193235071806501,2.0,2.0,0.8839928057553957,47
69.0,919.0,13.318840579710145,4.300326441784549,0.18918484848484848,0.40273735822122897,7.0,3.0,0.7976060935799782,36
8.0,228.0,28.5,5.201754385964913,0.2393125,0.39892977392977397,4.0,2.0,0.8114035087719298,9
15.0,285.0,19.0,4.396491228070175,-0.11427857142857142,0.4355151515151515,0.0,2.0,0.8070175438596491,6
11.0,312.0,28.363636363636363,4.871794871794871,-0.6057636363636364,0.43690476190476185,1.0,5.0,0.9294871794871795,17
16.0,389.0,24.3125,5.285347043701799,0.06820714285714287,0.33446608946608947,1.0,2.0,0.8431876606683805,15
11.0,296.0,26.90909090909091,4.804054054054054,-0.09619090909090909,0.21752525252525254,0.0,3.0,0.8682432432432432,13
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
30.0,426.0,14.2,4.464788732394366,0.10497333333333332,0.45566326530612256,4.0,2.0,0.8098591549295775,15
54.0,714.0,13.222222222222221,4.393557422969188,-0.0900586956521739,0.38541967291967294,16.0,3.0,0.8221288515406162,30
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
34.0,703.0,20.676470588235293,4.968705547652916,-0.14920689655172414,0.44012265512265514,4.0,5.0,0.8975817923186344,39
69.0,1629.0,23.608695652173914,4.265807243707796,0.0009606557377049147,0.3964198153518539,2.0,3.0,0.5573971761817066,37
72.0,1769.0,24.569444444444443,5.0644431882419445,-0.22874375,0.5090907744825656,17.0,5.0,0.851328434143584,56
7.0,157.0,22.428571428571427,5.006369426751593,-0.07379999999999999,0.48229166666666673,2.0,2.0,0.8471337579617835,6
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
36.0,568.0,15.777777777777779,4.332746478873239,0.06772727272727272,0.4276239067055393,0.0,4.0,0.8397887323943662,31
68.0,1195.0,17.573529411764707,4.833472803347281,0.09020526315789472,0.46586009159922204,0.0,4.0,0.8937238493723849,58
27.0,506.0,18.74074074074074,4.169960474308301,0.07127272727272728,0.43636363636363645,0.0,3.0,0.8260869565217391,22
40.0,943.0,23.575,4.4443266171792155,0.25557142857142856,0.49929514929514934,1.0,2.0,0.8685047720042418,39
34.0,673.0,19.794117647058822,4.797919762258544,-0.19413030303030304,0.39481292517006805,0.0,2.0,0.8677563150074294,34
14.0,241.0,17.214285714285715,4.771784232365145,-0.0040000000000000036,0.4123376623376624,0.0,2.0,0.8049792531120332,9
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
6.0,48.0,8.0,4.770833333333333,0.032174999999999995,0.15,0.0,2.0,0.6458333333333334,2
10.0,249.0,24.9,4.417670682730924,-0.13056666666666664,0.5214285714285715,0.0,3.0,0.8755020080321285,9
47.0,943.0,20.06382978723404,4.990455991516437,-0.030109302325581396,0.38939239332096476,1.0,3.0,0.8260869565217391,43
69.0,1241.0,17.985507246376812,4.863819500402901,-0.02348636363636364,0.49883784797577885,0.0,4.0,0.846897663174859,69
16.0,240.0,15.0,4.5,0.38351999999999997,0.3630853994490359,2.0,2.0,0.6833333333333333,15
38.0,521.0,13.710526315789474,4.232245681381958,0.006450000000000003,0.41091591591591603,2.0,4.0,0.8464491362763915,23
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
33.0,693.0,21.0,4.704184704184704,0.020262068965517237,0.33406959706959716,0.0,2.0,0.8455988455988456,30
43.0,1350.0,31.3953488372093,4.437777777777778,0.0032085714285714304,0.368995670995671,1.0,3.0,0.5022222222222222,29
35.0,834.0,23.82857142857143,5.141486810551559,0.17796060606060607,0.3401610644257704,2.0,3.0,0.8225419664268585,29
13.0,150.0,11.538461538461538,4.386666666666667,-0.07216666666666666,0.48235294117647054,0.0,2.0,0.78,6
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
35.0,560.0,16.0,4.505357142857143,-0.08570967741935484,0.5352351003294397,1.0,2.0,0.8392857142857143,39
4.0,109.0,27.25,5.889908256880734,-0.023424999999999994,0.3729166666666666,0.0,2.0,0.9174311926605505,4
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
58.0,943.0,16.25862068965517,4.721102863202545,0.03197037037037037,0.36341636057545135,4.0,3.0,0.8356309650053022,51
58.0,966.0,16.655172413793103,4.907867494824017,-0.07254901960784313,0.4946547802480006,1.0,2.0,0.8157349896480331,51
26.0,371.0,14.26923076923077,4.185983827493262,0.072212,0.36982572025675475,0.0,3.0,0.8194070080862533,20
69.0,1861.0,26.971014492753625,4.613111230521225,-0.22316199999999997,0.4305382819794584,0.0,3.0,0.8866200967221923,64
15.0,235.0,15.666666666666666,4.914893617021277,0.15496666666666664,0.409090909090909,2.0,2.0,0.7829787234042553,13
43.0,760.0,17.674418604651162,4.325,0.20157560975609756,0.4009820374430765,6.0,2.0,0.8565789473684211,27
24.0,481.0,20.041666666666668,5.126819126819127,0.23155238095238093,0.3358695652173913,3.0,2.0,0.7879417879417879,26
21.0,323.0,15.380952380952381,5.170278637770898,-0.020629411764705882,0.44473140495867763,2.0,2.0,0.7430340557275542,12
9.0,126.0,14.0,4.634920634920635,0.06677777777777778,0.5684920634920635,0.0,4.0,0.9206349206349206,6
3.0,22.0,7.333333333333333,5.954545454545454,0.0,0.25,0.0,1.0,0.5454545454545454,0
28.0,537.0,19.178571428571427,4.450651769087523,-0.007362500000000004,0.41739130434782606,1.0,3.0,0.819366852886406,22
35.0,795.0,22.714285714285715,4.8062893081761,0.005090625000000015,0.4462036329683389,0.0,2.0,0.9144654088050315,30
10.0,142.0,14.2,4.683098591549296,-0.13616666666666666,0.4759259259259259,1.0,1.0,0.8732394366197183,7
26.0,263.0,10.115384615384615,4.505703422053232,0.002492307692307674,0.4635854341736695,0.0,2.0,0.6463878326996197,12
4.0,51.0,12.75,4.666666666666667,-0.289925,0.0,0.0,1.0,0.7058823529411765,2
177.0,2405.0,13.587570621468927,4.437422037422038,0.24652337662337664,0.5083920883920884,8.0,4.0,0.7912681912681913,123
14.0,258.0,18.428571428571427,4.833333333333333,0.0374875,0.3055555555555556,1.0,3.0,0.7751937984496124,7
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
41.0,720.0,17.5609756097561,4.430555555555555,0.141685,0.45244200244200256,1.0,4.0,0.9013888888888889,38
26.0,699.0,26.884615384615383,4.400572246065808,0.0743391304347826,0.42482120051085553,2.0,3.0,0.894134477825465,26
80.0,1745.0,21.8125,4.9249283667621775,0.085044,0.41095820845820835,0.0,3.0,0.8939828080229226,86
11.0,138.0,12.545454545454545,4.898550724637682,0.2951714285714286,0.42223140495867767,3.0,2.0,0.6666666666666666,4
13.0,248.0,19.076923076923077,4.455645161290323,-0.02352857142857143,0.47458333333333336,0.0,2.0,0.7620967741935484,10
10.0,222.0,22.2,4.27027027027027,0.0042444444444444335,0.529146989374262,4.0,2.0,0.8513513513513513,11
9.0,178.0,19.77777777777778,4.747191011235955,-0.19124999999999998,0.5569444444444445,5.0,2.0,0.7865168539325843,7
32.0,604.0,18.875,4.829470198675497,0.050011538461538455,0.4211975835110164,4.0,3.0,0.8857615894039735,29
4.0,122.0,30.5,4.852459016393443,0.0518,0.4,0.0,2.0,0.8688524590163934,6
46.0,1060.0,23.043478260869566,4.944339622641509,0.07320243902439023,0.30192878787878785,4.0,3.0,0.8283018867924529,46
12.0,264.0,22.0,5.068181818181818,-0.136975,0.2826923076923077,3.0,3.0,0.9166666666666666,10
12.0,94.0,7.833333333333333,4.585106382978723,0.04683333333333333,0.3640151515151515,0.0,2.0,0.6702127659574468,2
70.0,1207.0,17.242857142857144,4.6685998342999175,-0.1431779411764706,0.4519218914849983,6.0,3.0,0.9063794531897266,70
34.0,600.0,17.647058823529413,4.926666666666667,-0.24977500000000002,0.4002874902874902,1.0,2.0,0.8533333333333334,24
8.0,72.0,9.0,4.555555555555555,-0.0908,0.25424242424242427,0.0,1.0,0.6944444444444444,1
25.0,553.0,22.12,4.509945750452079,0.12885652173913043,0.39140559732665,1.0,2.0,0.8318264014466547,21
25.0,349.0,13.96,4.275071633237823,-0.05041428571428573,0.4782575757575758,1.0,3.0,0.7965616045845272,10
